question_id,prompt,majority_answer,answer_counts,correct_answer,num_valid_probes,num_failed_probes,entropy,raw_responses,extraction_patterns
1458,"Question: In 1973, a woman was the actual and record owner of 20 acres of certain undeveloped timberland. In September 1973, the woman mortgaged the 20 acres of timberland to the bank by a mortgage deed (in the traditional form of a conveyance in fee simple subject to a condition subsequent), which was not recorded until January 1974. The mortgage deed contained the following clause immediately after the legal description of the 20 acres of timberland:""Together with all the real property now owned by (the woman) or which shall be owned by (the woman) during the continuance of the indebtedness secured by this mortgage. "" This mortgage was given, as the recorded instrument revealed, to secure a note for $100,000 repayable over a 40-year term. In March 2004, the woman, using money loaned by a finance company, purchased a 50-acre mountainous estate situated outside of a major city. This deed was recorded immediately. In April 2004, the woman executed and delivered to the finance company a mortgage to secure its loan. This mortgage was promptly and duly recorded. The finance company had no actual notice of the prior mortgage to the bank. In February 2007, the woman defaulted on both mortgages. The bank then initiated foreclosure proceedings against the woman and the finance company as joint defendants. In its foreclosure action, the bank averred that its mortgage was a first mortgage on both the 20 acres of timberland and the 50-acre estate. The finance company filed a cross-complaint, alleging that its mortgage was a first mortgage on the 50-acre estate and praying for foreclosure on that parcel of property. In order to decide this case in favor of the bank, the court does not need to resolve which of the following issues?

(A) Whether the bank's mortgage deed was legally recorded.
(B) Whether the finance company is charged with record notice of the bank's mortgage.
(C) Whether the finance company can rely on the doctrine of implied purchase money liens.
(D) Whether the finance company's mortgage is a purchase money mortgage.
(E) Whether the quoted clause in the mortgage instrument to the 20 acres of timberland covers the 50-acre estate.
(F) Whether the woman's default on both mortgages is legally valid.
(G) Whether the woman's purchase of the 50-acre estate was legally valid.
(H) Whether the bank's foreclosure proceedings were initiated in a timely manner.
(I) Whether the finance company had actual knowledge of the woman's mortgage with the bank.

Answer with one letter.",C,"{'C': 9, 'A': 1}",Whether the finance company can rely on the doctrine of implied purchase money liens.,10,0,0.4689955935892812,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'The bank is claiming a first mortgage on both the 20 acres and the 50-acre estate. The finance company is claiming a first mortgage on the 50-acre estate. To rule in favor of the bank, the court *does not need to resolve* an issue that, even if resolved', 'C']","[1, 1, 1, 1, 1, 1, 1, 1, 3, 1]"
9617,"Question: How many Btu are required to raise the temperature of 2 pounds of water from 32°F to 212°F?

(A) 720 Btu
(B) 450 Btu
(C) 600 Btu
(D) 180 Btu
(E) 930 Btu
(F) 360 Btu
(G) 540 Btu
(H) 280 Btu
(I) 120 Btu
(J) 800 Btu

Answer with one letter.",F,{'F': 10},360 Btu,10,0,-0.0,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5362,"Question: Which of the following is an example of devolution?

(A) Allowing states to decide how to meet federally mandated greenhouse gas emissions targets
(B) The federal government setting a minimum wage that all states must meet
(C) A state being prevented from implementing a fuel efficiency standard that is more stringent than that set by the federal government
(D) A ""race to the bottom"" in which states compete with one another to have the fewest environmental regulations
(E) A state being forced to comply with federal immigration policies
(F) The federal government establishing nationwide educational standards
(G) A state choosing to implement stricter gun control laws than those mandated by the federal government
(H) A state that decriminalizes all drug use, contrary to federal law
(I) A state that legalizes marijuana possession in conflict with federal law
(J) The federal government overriding a state's decision to legalize same-sex marriage

Answer with one letter.",A,{'A': 10},Allowing states to decide how to meet federally mandated greenhouse gas emissions targets,10,0,-0.0,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3829,"Question: Assume that all gases are perfect and that data refer to 298.15 K unless otherwise stated. Calculate the Carnot efficiency of a modern steam turbine that operates with steam at $300^{\circ} \mathrm{C}$ and discharges at $80^{\circ} \mathrm{C}$.

(A) 0.33
(B) 0.25
(C) 0.45
(D) 0.60
(E) 0.55
(F) 0.40
(G) 0.42
(H) 0.38
(I) 0.28
(J) 0.50

Answer with one letter.",A,"{'A': 8, 'F': 2}",0.38,10,0,0.7219280948873623,"['A', 'F', 'A', 'A', 'A', 'A', 'A', 'F', 'A', 'A']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3437,"Question: Which of these is the smallest unit that natural selection can change?

(A) an individual's phenotype
(B) an individual's genotype
(C) a population's phenotype
(D) a species' genome
(E) a species' genotype
(F) a species' gene frequency
(G) a cell's gene frequency
(H) an individual's genome
(I) a population's gene frequency
(J) a population's genotype

Answer with one letter.",I,{'I': 10},a population's gene frequency,10,0,-0.0,"['I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8644,"Question: If a series circuit has a capacitor of $C=0.8 \times 10^{-6} \mathrm{~F}$ and an inductor of $L=0.2 \mathrm{H}$, find the resistance $R$ so that the circuit is critically damped.

(A) 500 $\Omega$
(B) 400 $\Omega$
(C) 3000 $\Omega$
(D) 1250 $\Omega$
(E) 1000 $\Omega$
(F) 250 $\Omega$
(G) 1750 $\Omega$
(H) 2000 $\Omega$
(I) 750 $\Omega$
(J) 1500 $\Omega$

Answer with one letter.",E,"{'E': 9, 'D': 1}",1000 $\Omega$,10,0,0.4689955935892812,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'D', 'E', 'E']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
593,"Question: How much interest will George pay on a 6-month loan of $300 at 8% interest?

(A) $26
(B) $16
(C) $12
(D) $20
(E) $10
(F) $30
(G) $22
(H) $14
(I) $24
(J) $18

Answer with one letter.",C,{'C': 10},$12,10,0,-0.0,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4928,"Question: What do the amount of grave goods buried with the children at Sungir' indicate?

(A) The children were sometimes leaders of the tribe.
(B) The tribe had a complex system of inherited social statuses.
(C) The tribe was involved in an intricate trade network.
(D) The tribe practiced a form of ancestor worship and the goods were offerings to the spirits.
(E) The tribe spent most of their time carving beads.

Answer with one letter.",B,{'B': 10},The tribe had a complex system of inherited social statuses.,10,0,-0.0,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9317,"Question: The highest ocean tides occur when Earth and the Moon are

(A) at a 45-degree angle to the Sun
(B) both at their furthest point from the Sun
(C) both at their closest point to the Sun
(D) lined up during winter
(E) at any angle to the Sun
(F) furthest from each other
(G) at right angles to the Sun
(H) lined up with the Sun
(I) lined up during spring
(J) closest to each other

Answer with one letter.",H,{'H': 10},lined up with the Sun,10,0,-0.0,"['H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11250,"Question: Whether someone is hypocritical regarding her claims is...

(A) Irrelevant to the truth of the claims
(B) Only relevant if the person is a public figure
(C) Only valid if the person is conscious of their hypocrisy
(D) A sign that the person is untrustworthy
(E) Direct evidence of the person's lying tendencies
(F) Evidence that the claims are false
(G) Relevant only in philosophical discussions
(H) A proof that the person lacks integrity
(I) Irrelevant to her character
(J) Relevant only in court

Answer with one letter.",A,{'A': 10},Irrelevant to the truth of the claims,10,0,-0.0,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11882,"Question: It is required to reduce the net radiant loss of the horizontal, cylindricalelectric heater 2 in. in diameter and 5 ft. long to zero, by keeping it in an oven whose walls are maintained at thesurface temperature of the heater. The air in the oven is at80°F and the heater dissipates energy at the rate of 150 watts. Determine the temperature at which the walls of the ovenare to be maintained.

(A) 205°F
(B) 220°F
(C) 230°F
(D) 190°F
(E) 200°F
(F) 235°F
(G) 215°F
(H) 210°F
(I) 195°F
(J) 225°F

Answer with one letter.",A,"{'A': 4, 'H': 2, 'B': 2, 'G': 1, 'C': 1}",205°F,10,0,2.1219280948873624,"['A', 'H', 'B', 'H', 'G', 'A', 'C', 'A', 'A', 'B']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7835,"Question: The region bounded by the x-axis and the function f(x) = x/(1 + x^3) is rotated about the x-axis. What is the volume of the solid generated?

(A) 4π
(B) 3π
(C) 5π/2
(D) 6π
(E) π/3
(F) 2π
(G) π/2
(H) π/4
(I) 3π/2
(J) π

Answer with one letter.",G,"{'G': 4, 'C': 2, 'H': 4}",π/3,10,0,1.5219280948873621,"['G', 'C', 'G', 'G', 'G', 'C', 'H', 'H', 'H', 'H']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7930,"Question: Find the number that makes the statement true: 48 m = Box mm.

(A) 5
(B) 48,000
(C) 48
(D) 4,800,000
(E) 500
(F) 5,000
(G) 480,000
(H) 4,800
(I) 480

Answer with one letter.",B,{'B': 10},"48,000",10,0,-0.0,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12035,"Question: A line amplifier of bandwidth 22 kHz has an input source resistanceof 750\Omega at a standard noise temperature of 290°K.If the input and outputimpedencesof the amplifier are750\Omega each, determine the effective input source noise power, expressed indbm.

(A) - 122.81 dbm
(B) - 132.45 dbm
(C) - 120.75dbm
(D) - 124.53dbm
(E) - 118.99 dbm
(F) - 130.22dbm
(G) - 126.38 dbm
(H) - 134.57 dbm
(I) - 115.67 dbm
(J) - 128.67dbm

Answer with one letter.",A,"{'A': 9, 'B': 1}",- 124.53dbm,10,0,0.4689955935892812,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'B', 'A', 'A']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3647,"Question: Evaluate the series
$$
S=\sum_{n=0}^{\infty} \frac{1}{3^n}
$$

(A) 2 / 3
(B) 1 / 2
(C) 1 / 3
(D) 3
(E) 7 / 4
(F) 4 / 3
(G) 5 / 3
(H) 2
(I) 5 / 2
(J) 3 / 2

Answer with one letter.",J,{'J': 10},3 / 2,10,0,-0.0,"['J', 'J', 'J', 'J', 'J', 'J', 'J', 'J', 'J', 'J']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11764,"Question: (a) Find the value of an inductor which carries 2 A of current and in which 20 J of energy is stored. (b) Find the value of a capacitor with 500 volts across it, in which 20 J of energy is stored.

(A) 30 H, 75 \muF
(B) 12 H, 140 \muF
(C) 20 H, 100 \muF
(D) 7 H, 220 \muF
(E) 25 H, 80 \muF
(F) 6 H, 180 \muF
(G) 10 H, 160 \muF
(H) 5 H, 200 \muF
(I) 15 H, 120 \muF
(J) 8 H, 250 \muF

Answer with one letter.",C,{'C': 10},"10 H, 160 \muF",10,0,-0.0,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4621,"Question: Find the wavelength of light required for the ionization of sodium atoms to occur. The ionization potential of sodium is 8.17 × 10^-19 J.

(A) 2030 Å
(B) 6230 Å
(C) 2430 \AA
(D) 4830 Å
(E) 5630 Å
(F) 3430 \AA
(G) 1530 Å
(H) 1230 \AA
(I) 2930 Å
(J) 4430 \AA

Answer with one letter.",C,{'C': 10},2430 \AA,10,0,-0.0,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1484,"Question: Donny threw a knife at Sally, intending to injure her severely. However, Donny missed Sally. Sally saw the knife just as it whizzed by her head, missing it by about one inch. As a result, Sally was very scared. Sally sued Donny for assault and battery. Which of the following is most correct?

(A) Donny will be liable for battery, but not assault.
(B) Donny will not be liable for either assault or battery because he did not actually hit Sally with the knife.
(C) Donny will be liable for assault, but not battery because he missed Sally with the knife.
(D) Donny will be liable for assault and for battery.
(E) Donny will not be liable for either assault or battery because this is only a criminal matter.
(F) Donny will not be liable for either assault or battery because Sally was not physically harmed.
(G) Donny will be liable for assault and battery because he intended to cause harm.
(H) Donny will be liable for both assault and battery because Sally was terrified.
(I) Donny will be liable for battery, but not assault because Sally was able to dodge the knife.
(J) Donny will be liable for assault, but not battery.

Answer with one letter.",C,"{'C': 5, 'J': 5}","Donny will be liable for assault, but not battery.",10,0,1.0,"['C', 'J', 'C', 'C', 'C', 'J', 'C', 'J', 'J', 'J']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5204,"Question: Incumbent members of the House of Representatives win reelection more often than incumbent senators for all of the following reasons EXCEPT

(A) representatives are more likely to secure party endorsements
(B) senators are more likely to face strong challengers from within their own party
(C) senators have more political power than representatives, and Senate races are accordingly contested more aggressively
(D) representatives more often run uncontested
(E) representatives' constituents more often belong largely to the representative's party
(F) senators have a larger geographic area to campaign in, making it more challenging
(G) representatives may use federal funds to publicize their achievements via direct mail to constituents
(H) representatives have shorter terms, allowing for more frequent engagement with constituents
(I) senators have less visibility and recognition among voters
(J) senators are more prone to controversies due to their high-profile positions

Answer with one letter.",I,{'I': 10},representatives may use federal funds to publicize their achievements via direct mail to constituents,10,0,-0.0,"['I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8720,"Question: Find $(2^{20} + 2^{20} + 2^{20} +2^{21}) \div 2^{17}$.

(A) 80
(B) 20
(C) 40
(D) 70
(E) 60
(F) 50
(G) 30
(H) 0
(I) 100
(J) 10

Answer with one letter.",E,"{'E': 5, 'A': 3, 'C': 2}",40,10,0,1.4854752972273344,"['E', 'E', 'E', 'E', 'A', 'A', 'A', 'E', 'C', 'C']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4020,"Question: The root mean square (rms) speed of hydrogen (H_2) at a fixed temperature, T, is 1600 m/sec. What is thermsspeed of oxygen (O_2) at the same temperature?

(A) 400 m/sec
(B) 800 m/sec
(C) 1400 m/sec
(D) 1000 m/sec
(E) 1200 m/sec
(F) 1600 m/sec
(G) 1800 m/sec
(H) 2000 m/sec
(I) 3200 m/sec
(J) 600 m/sec

Answer with one letter.",A,{'A': 10},400 m/sec,10,0,-0.0,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5834,"Question: Which of the following words cannot be decoded through knowledge of letter-sound relationships?

(A) Lamp
(B) Flight
(C) Light
(D) Things
(E) Fold
(F) Said
(G) Drain

Answer with one letter.",F,{'F': 10},Said,10,0,-0.0,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3609,"Question: A 2-liter Dumas bulb contains n moles of nitrogen at 0.5atm pressure and at T°K. On addition of 0.01 moles of oxygen, it is necessary to cool the bulb to a temperature of 10°C in order to maintain the same pressure. Calculate n and T.

(A) n = 0.01, T = 283K
(B) n = 0.0332, T = 367K
(C) n = 0.0332, T = 330K
(D) n = 0.025, T = 350K
(E) n = 0.02, T = 310K
(F) n = 0.01, T = 310K
(G) n = 0.0332, T = 283K
(H) n = 0.04, T = 290K
(I) n = 0.05, T = 300K
(J) n = 0.0432, T = 283K

Answer with one letter.",B,{'B': 10},"n = 0.0332, T = 367K",10,0,-0.0,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4186,"Question: Calculate the mass of water vapour present in a room of volume $400 \mathrm{m}^3$ that contains air at $27^{\circ} \mathrm{C}$ on a day when the relative humidity is 60 per cent.

(A) 6.2$\text{kg}$ 
(B) 8.4$\text{kg}$
(C) 9.8 kg
(D) 7.0$\text{kg}$
(E) 11.6 kg
(F) 3.9 kg
(G) 10.3 kg
(H) 5.6$\text{kg}$
(I) 12.4 kg
(J) 4.5 kg

Answer with one letter.",C,"{'C': 6, 'D': 1, 'G': 3}",6.2$\text{kg}$ ,10,0,1.295461844238322,"['C', 'Given:\nVolume of the room (V) = $400 \\mathrm{m}^3$\nTemperature (T) = $27^{\\circ} \\mathrm{C}$\nRelative humidity (RH) = 60%\n\nFirst, convert the temperature from Celsius to Kelvin:\nT =', ""Here's how to calculate the mass of water vapor:\n\n1.  **Find the saturation vapor pressure at 27°C:**\n    You'll need a table or formula for the saturation vapor pressure of water at different temperatures. A common value for 27°C is approximately 3."", 'D', 'C', ""Let's break this down step-by-step:\n\n1.  **Understand the Given Information:**\n    *   Volume of the room (V) = $400 \\mathrm{m}^3$\n    *   Temperature (T) = $27^{\\circ} \\mathrm{C"", ""Here's how to calculate the mass of water vapor:\n\n1.  **Find the saturation vapor pressure at 27°C:**\n    You'll need a table or formula for the saturation vapor pressure of water at different temperatures. For 27°C (300 K), the saturation"", 'The final answer is $\\boxed{G}$', 'G', 'G']","[1, 3, 3, 1, 1, 3, 3, 3, 1, 1]"
4849,"Question: This question refers to the following information.
""Permit us, then, earnestly to recommend these articles to the immediate and dispassionate attention of the legislatures of the respective states. Let them be candidly reviewed under a sense of the difficulty of combining in one system the various sentiments and interests of a continent divided into so many sovereign and independent communities, under a conviction of the absolute necessity of uniting all our councils and all our strength, to maintain and defend our common liberties….""
Journals of the Continental Congress, 1777
A major weakness of the Articles of Confederation was that they

(A) made it too difficult for the government to raise money through taxes and duties
(B) did not include a provision for creating new states
(C) created a too-powerful chief executive
(D) established a single, unified national identity too quickly
(E) denied the federal government the power to mediate disputes between states
(F) granted too much power to the judicial branch
(G) failed to establish a national currency
(H) did not include a mechanism for their own amendment
(I) did not provide for a national army or navy
(J) allowed for the unrestricted movement of goods and people between states

Answer with one letter.",A,{'A': 10},made it too difficult for the government to raise money through taxes and duties,10,0,-0.0,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
745,"Question: A television manufacturing firm lowered the price of its deluxe portable television set from $350 to $320 per unit, in order to increasetheir revenues and profits. This price change resulted in an increase in sales from 1,000 units per month to 1,080 units per month. Assuming the unit production costs did not change, was their decision to lower prices a good one?

(A) The decision was a poor one
(B) The decision had no effect
(C) The decision was a good one
(D) The decision increased profits
(E) The decision increased profits but not revenues
(F) The decision increased revenues but decreased profits
(G) The decision had no effect on revenues but increased profits
(H) The decision decreased both revenues and profits
(I) The decision had no effect on profits but increased revenues
(J) The decision increased revenues but not profits

Answer with one letter.",A,{'A': 10},The decision was a poor one,10,0,-0.0,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8596,"Question: Which of the following could NOT be the sides of an isosceles triangle?

(A) 5,5,5
(B) 2,2,3
(C) 6,10,10
(D) 4,12,12
(E) 2,2,4
(F) 5,5,11

Answer with one letter.",E,"{'E': 6, 'F': 4}","2,2,4",10,0,0.9709505944546686,"['E', 'E', 'F', ""The correct answer is F.\n\nHere's why:\n\n*   **Isosceles Triangle Definition:** An isosceles triangle has at least two sides of equal length.\n*   **Triangle Inequality Theorem:** The sum of the lengths of any two sides of a triangle must be greater than the length of the third"", 'F', 'E', 'E', 'E', 'F', 'E']","[1, 1, 1, 2, 1, 1, 1, 1, 1, 1]"
4336,"Question: A 25 g sample of a liquid was heated to 100 °C and then quickly transferred to an insulated container holding 100 g of water at 22 °C. The temperature of the mixture rose to reach a final temperature of 35 °C. Which of the following can be concluded?

(A) The final temperature is less than the average starting temperature of the sample and the water; therefore the total energy of the sample and water decreased.
(B) The final temperature is greater than the average starting temperature of the sample and the water; therefore the total energy of the sample and water increased.
(C) The sample temperature changed more than the water temperature did; therefore the CP of the sample must be greater than the CP of the water.
(D) The sample temperature changed less than the water temperature did, but the sample lost the same amount of heat energy as the water gained.
(E) The sample temperature changed more than the water temperature did; therefore the sample lost more heat energy than the water gained.
(F) The sample temperature changed more than the water temperature did; therefore the sample lost less heat energy than the water gained.
(G) The sample temperature changed less than the water temperature did; therefore the CP of the sample must be less than the CP of the water.
(H) The sample temperature did not change; therefore the sample did not lose any heat energy.
(I) The sample temperature changed more than the water temperature did, but the sample lost the same amount of heat energy as the water gained.
(J) The final temperature is the same as the average starting temperature of the sample and the water; therefore the total energy of the sample and water remained the same.

Answer with one letter.",I,{'I': 10},"The sample temperature changed more than the water temperature did, but the sample lost the same amount of heat energy as the water gained.",10,0,-0.0,"['I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8412,"Question: Find the number of integers n, 1 ≤ n ≤ 25 such that n^2 + 3n + 2 is divisible by 6.

(A) 12
(B) 21
(C) 20
(D) 13
(E) 8
(F) 15
(G) 10
(H) 14
(I) 17
(J) 18

Answer with one letter.",J,"{'A': 1, 'J': 3, 'G': 2, 'I': 1, 'H': 1, 'B': 1, 'D': 1}",13,10,0,2.6464393446710157,"['A', 'J', 'J', 'G', ""I'm sorry, I cannot answer this question because it requires a step-by-step mathematical derivation which is beyond my current capabilities. However, I can provide the correct answer from the given options if you would like."", 'H', 'B', 'D', 'G', 'J']","[1, 1, 1, 1, 3, 1, 1, 1, 1, 1]"
4377,"Question: Calculate the volume of O_2 necessary to burn 50 liters of CO completely. The balanced reaction is: 2CO + O_2 \rightarrow 2CO_2 Also, calculate the volume of CO_2 formed.

(A) O_2 volume is 75 liters and CO_2 volume is 150 liters
(B) O_2 volume is 50 liters and CO_2 volume is 75 liters
(C) O_2 volume is 25 liters and CO_2 volume is 100 liters
(D) O_2 volume is 50 liters and CO_2 volume is 100 liters
(E) O_2 volume is 12.5 liters and CO_2 volume is 50 liters
(F) O_2 volume is 100 liters and CO_2 volume is 200 liters
(G) O_2 volume is 25 liters and CO_2 volume is 25 liters
(H) O_2 volume is 50 liters and CO_2 volume is 25 liters
(I) O_2 volume is 50 liters and CO_2 volume is 50 liters
(J) O_2 volume is 25 liters and CO_2 volume is 50 liters

Answer with one letter.",J,{'J': 10},O_2 volume is 25 liters and CO_2 volume is 50 liters,10,0,-0.0,"['J', 'J', 'J', 'J', 'J', 'J', 'J', 'J', 'J', 'J']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9434,"Question: The compressions and rarefactions in sound normally travel

(A) in a random direction
(B) in a zig-zag pattern
(C) in the same direction
(D) in a wave-like pattern but not in the same direction
(E) at right angles to each other
(F) in opposite directions
(G) from the source to the listener only
(H) None of these
(I) in a circular pattern
(J) in a straight line but not in the same direction

Answer with one letter.",C,{'C': 10},in the same direction,10,0,-0.0,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6248,"Question: A 28-year-old man comes to the office because he would like to quit smoking cigarettes. He says, ""I cannot go more than a day without cigarettes because I get so anxious and irritable. I even wake up at night to smoke."" The patient began smoking cigarettes at age 12 years; he was smoking two packs of cigarettes daily by age 17 years, and he has not curtailed his use since that time. He does not drink alcoholic beverages or use illicit drugs. Medical history is remarkable for childhood febrile seizures. He takes no medications. Vital signs are normal. The patient is interested in using a nicotine patch and bupropion therapy because he says his friend found the treatments to be helpful. In combining these two therapies, this patient is at greatest risk for which of the following?

(A) Hypertension
(B) Heart arrhythmia
(C) Increased anxiety
(D) Polyuria
(E) Renal insufficiency
(F) Liver toxicity
(G) Hypoglycemia
(H) The patient is at no increased risk
(I) Seizures
(J) Respiratory distress

Answer with one letter.",I,{'I': 10},Seizures,10,0,-0.0,"['I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7782,"Question: 5.3-19. Two components operate in parallel in a device, so the device fails when and only when both components fail. The lifetimes, $X_1$ and $X_2$, of the respective components are independent and identically distributed with an exponential distribution with $\theta=2$. The cost of operating the device is $Z=2 Y_1+Y_2$, where $Y_1=\min \left(X_1, X_2\right)$ and $Y_2=\max \left(X_1, X_2\right)$. Compute $E(Z)$.


(A) $9$
(B) $8$
(C) $4$
(D) $5$
(E) $12$
(F) $3$
(G) $10$
(H) $4.5$
(I) $7$
(J) $6$

Answer with one letter.",E,"{'E': 6, 'I': 2, 'F': 1, 'J': 1}",$5$,10,0,1.5709505944546687,"['The problem asks to compute $E(Z)$ where $Z=2 Y_1+Y_2$, and $Y_1=\\min \\left(X_1, X_2\\right)$ and $Y_2=\\max \\left(X_1, X_2\\right)$. $', 'The problem asks to compute $E(Z)$, where $Z=2 Y_1+Y_2$, and $Y_1=\\min \\left(X_1, X_2\\right)$ and $Y_2=\\max \\left(X_1, X_2\\right)$. $', 'The problem asks us to compute $E(Z)$, where $Z=2 Y_1+Y_2$, and $Y_1=\\min \\left(X_1, X_2\\right)$ and $Y_2=\\max \\left(X_1, X_2\\right)$.', 'The lifetimes $X_1$ and $X_2$ are independent and identically distributed (i.i.d.) with an exponential distribution with $\\theta=2$. The probability density function (pdf) of an exponential distribution is $f(x) = \\frac{1}{\\theta} e^{-x/\\', 'The problem asks us to compute $E(Z)$, where $Z=2 Y_1+Y_2$, and $Y_1=\\min \\left(X_1, X_2\\right)$ and $Y_2=\\max \\left(X_1, X_2\\right)$.', 'The problem asks to compute $E(Z)$, where $Z=2 Y_1+Y_2$, and $Y_1=\\min \\left(X_1, X_2\\right)$ and $Y_2=\\max \\left(X_1, X_2\\right)$. $', 'The lifetimes $X_1$ and $X_2$ are independent and identically distributed (i.i.d.) with an exponential distribution with $\\theta=2$. This means the probability density function (pdf) for $X_i$ is $f(x) = \\frac{1}{\\theta}', 'The problem asks us to compute the expected cost $E(Z)$ where $Z=2 Y_1+Y_2$, and $Y_1=\\min \\left(X_1, X_2\\right)$ and $Y_2=\\max \\left(X_1, X_2', 'The lifetimes $X_1$ and $X_2$ are independent and identically distributed with an exponential distribution with $\\theta=2$. This means the rate parameter $\\lambda = 1/\\theta = 1/2$. The probability density function (PDF) for an exponential distribution is $f(x) =', 'J']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 1]"
11532,"Question: Find the magnitude of E for a plane wave in free space, if the magnitude of H for this wave is 5 amp/meter.

(A) 1200 volts/meter
(B) 5 ohms
(C) 1883 volts/meter
(D) 940.5 volts/meter
(E) 5 volts/meter
(F) 1883 ohms
(G) 600 volts/meter
(H) 376.7 volts/meter
(I) 75.34 ohms
(J) 75.34 volts/meter

Answer with one letter.",C,{'C': 10},1883 volts/meter,10,0,-0.0,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
