essay_id,essay,ground_truth,llm_response
15082,"The original plan for the Empire State Building was to be tallest building in the world, at @NUM1 feet. Everything was going well until the competition. The Chrysler Building, threatened to steal the title. When Al Smith announced that he was going to but a mooring mast at the top of the Empire State Building, this obviously changed the architects designs. ""The architects desighned a shiny glass & chrome-nickel stainless steel tower that would be illuminated from the inside, with a stepped-back desighn that imitated the overall shape of the building. The rocket-shaped mast would have four wings at its corners... and would rise to a conical roof that would house the mooring arm."" (Lüsted). Two months after the workers started with the new plan, the celebrated because the finished framing the entire building ""The Empire State building was destined to never fulfill its purpose, for reasons that should have been apparent before it was ever constructed. The greatest reason was safety."" (Lüsted)",F,D
9704,"Saeng vowed siletly to herself ""in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again"" because her mind went of the track from think about a flower. She says "" One of the blossoms had fallen off"" then carefully Saeng picked it up and smelled it. it happ distracted her mind. Her promisreaction from tailing was silentess for a long moment and didn't say nothing. Her never got mad. All she did was brushing the fragments of green off Saeng's hands. Her mother was mainly thinking about the plants as the day went, Saeng dug out a hole and carefully lowered the 'winter hibiscus"" into it. Seeing her mother caused a reaction of ideas, so trying to etch a image of geese. She sent a goat to retake the driving test again as she was getting use to her new. The intro says ""Saeng, a teenage girl and her family have moved to the United States from Vietnam. it never mentioned about her family""",F,F
12781,"In the memoir, the author creates a sort of grateful, appreciative mood. Throughout the memoir, Narciso repeats how grateful he is to have such courageous parents. For example in the first few sentences of paragraph @NUM1, ""My mother and father come to this country with such courage, without any knowledge of the language or culture. They came selflessly, as many immigrants do, to give their children a better life, even though it meant leaving behind thier families, friends, and careers in the country they loved.""  this shows how grateful he is for his parents, to do all this, just to give him a better life. I would feel just as grateful For my parents if they had done this for myself, just as how Narciso felt.",D,C
17990,"Have you ever been patience ? I believe we should be patience .I think patience is something weall need in the futher .You can be patience while at the fair ,in the lunch line ,and when your teaching a dog tricks .Im going  to talk about patience at fair .You should be patience at the fair .When your in line for rides ,you need to be patience .When your getting tickets or a bradet ,you need to patience .That is one way you need to be patience .Now the lunch line .You need to be patience .We all are going to eat so we should wait .I, have people at me all time ,they didnt have patience .Thats another way we should have patience .Now teaching your dog  tricks .@CAPS1 one you need a lot of patience .You cant just expect a dog to know tricks @CAPS1 is working progress .You need to be slow and patience .That is why you need to be patient .You need patience at the fair ,in the lunch line ,and teaching a dog tricks .At the fair you need to be patient .At school you need patience .At home you need patience .That is why patience is important .",F,F
16139,"There were a few obstacals to making this idea work. one of the obstacals was to make the mast and the frame of the building strong enough to support a dirigible swaying in the wind. There was over @MONEY1 spent on modification to the building. Also, they had to Add a few floors to the building for a total of 102 floors.",D,D
8937,"The author had concluded her paragraph like this for emotion. This last paragraph gives emotion to know she cant garden do to winter. In the winter time all of her plants die for the season. 'The, author is just saying saeng is coming back. After the snow, frosts and cold weather is gone Saeng will come next season so she can continue with her gardening, plants and soil. As said I will take the test again"" saeng.  Meaning saeng will come back and take the test of effort with her gardening and her mother next time/ next season when her starts to grow again.",F,F
12719,"The mood created by the author in the memoir is happiness because in mostly all of the paragraphs he talks about how much he loves his parents and his cuban culture. Narciso talks about how his parents made his everyday house into a home. That is why I think Narciso is happy in this memior. In paragraph @NUM1 it says ""Within the walls, my young parents created our traditional cuban home, the very heart of which was my kitchen.""",D,D
16298,"In The mooring mast by Marcia Amidon Lüsted the reason for the tall spire was revealed as a mooring mast for zeppelins to land. there were many difficultys faced by the builders of the Empire state building in attempt for zeppelins to actually land there. on difficulty was the stress added by the weight of the dirigible ""over @NUM1 $ of work was done to the foundation. This was difficult because it could think adding that much steel to a beautiful building couldn't be easy. anouther difficulty addition involved ""the mast... would to a conical head this would house a mooring arm"" think about how easy it is to take a ornate @NUM2 foot spire @NUM3 feet to the top, not easy. Last ""the winds at top were constantly shifting due to violent air currents"" this means all the framing workers went through hell to make the building.",D,F
12335,"@PERSON1 wrote this memoir in a happy, warm, senseful way. He was able to describe in great detail what went on in his house during his childhood and how caring and loving his parents were. Not just to him but to almost anybody. Anyone that was considered family was allowed in and he was also grateful to be Cuban and for the foods he was able to eat and the beautiful aromas in his Cuban kitchen. His description of this home is very soothing to me because it just has a happy background and his talk so highly of. It is a tempting place to attend life in this make the best of"" little Cuban home.""",D,C
16054,"On the excerpt there were a lot of obstacles on the atempt of Building the Empire State Building and making it safe to dock dirigibles. The first obstacle to building the Empire State building was that the engeier Al Smith wanted to make the Empire State building, ""the world's tallest building."" ""When the Empire State building was conceived, it was planed as the world's tallest building, taller even then the new Chrysler building that was being constructed."" (@CAPS1 1) the proble was that the architector of the Chrysler Building put a 185 ft spire inside the building. Al Smith got an idea that would make the Empire State Building taler and beater. His idea would be more than a ""ornament"" ""their top, the said, would selrve a higher calling. The Empire State building would be equipped for an age of transportation that was then only the dream of aviation pioneers."" He believed that he could use the building as a dock for dirigible, so people could get on and off. The proble was that that the frame would not work. ""The mooring mast of the Empire State building was destined to never fulfill its purpose."" (@CAPS1 @NUM1) They attempted to land dirigibles @NUM2 times but they weren't able to do it at the end. ""In December 1930, the U.S. Navy dirigible Los Angeles approached the mooring mast but could not get close enough."" (@CAPS1 @NUM3) They could not fix the problem.",F,D
3766,"Certain books, magazines or even music contains mature or graphic nature. The music will always have ratings, just like movies. They dont need to be deleted from a library unless it is an elementary school. Most language arts are sorted through out the library in an orderly fashion, so the younger children will only purchase there age level books, or art of choice.      Music always contains warnings for the rating of the book. a child should never murchase a mature level book. books, movies, and music are all the same. they are made for certain types of audiance. If a movie is rated @CAPS1, then it is made for eighteen or older audiance. They are situated throughout the library for children, adults, and teens. The children just need to stay in there own age levels.      If there is a mature or graphic book in a childrens library then that should cause conflict. any parent would agree with that statement. The only way these mature arts can be shared without conflict is through public libraries. public libraries that are divided to connect with all age groups",D,D
13245,"I would @CAPS1 the @CAPS2 is @CAPS3, hopeful, and thankful because the last few paragraphs it thanks people and shows it's appreciation.",F,F
10383,"The author concludes the story with this paragraph when they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again. The author shows that Saeng will take the test again and that she will be ready and she will pass the test. Also, the author concludes the story with that paragraph because it shows that it ends the story knowing that she will take the test over again, so she knows she has faith to take the test again and make her mother proud that she passed. This is why the author concludes the story with this paragraph",F,D
4077,"To remove or not to remove     Should people be able to remove books that are offensive? I think so;it would help our kids and young adults, to read more educational books, rather than magazines and comics.     To start off with everyone has their own opinion of what is offensive ,and whats not. personally I don't think that we should remove books, because their offensive; I think we should just not let that perticular person not put out anymore books. But it's like I said everyone has their own opinion.     Secondly it's entirely up to the library where to place certien books with blood and gore,and if to have them or not. personally I like books with blood and gore; because it shows how the world auccualy is. It'snot like a book where you save the princess or damsel in destress.      Lastly if parents are conerned about offensive books don't let your kids get those kind of books give them a boring book. I mean we know the books that kids are not supposed to read but parents let kids read them.      In conclusion if you feel that a book is offensive do't pick it up, and don't have it taken off the shelf because there is always someone to disagree with yo",D,F
7093,In the story the Features of the setting affects the cyclist is that when he is riding he has very little water. Also he takes advise from old men and he meets up with an @CAPS1 Snake and he goes down an dirt Road he has no water at the time there. The conclusion is that he comes of the dirt Road and @CAPS2 the main Road that he travels. Also he promised to stick to it in the @CAPS3. That is how you should stick things at in the future.,F,F
13277,"The mood of the memoir is greatful. In paragraph @NUM1 It says in parentheses ""and for which I am eternally greatful."" Also in the same paragraph in parentheses it says ""which I adore to this day"" about Cuban music. Lastely In the last sentence of the memoir it says ""I will never forget how my parents turned this simple house into a home.""",D,D
7508,The cyclist is affected by many features in the setting. the long hill is one example the snake and the dirt road are two more. The heat of the desert is another and his depleting water supply are all examples of features that affected him.,F,D
18937,"My mom and I were were on are way to are house from sonco. We got stop by a trane, and it was going varey slow and my mom and I were waiting vary patiently but my mom, after  afew minutes wanted to ternanon but we stod  than and it was done.",F,F
19024,A time when I was patient was when I went to a skate compition in @CAPS1 the registration line was almost by @CAPS2 I stood there  for almost an hour but when I got up there & paid my fee it was all worth it because I got to compete against my best friends.,D,F
7529,Because the setting of the cyclist ride is dry desert it makes the cyclist seem more and more determined. He's is going against the odds so it seems like hes pushing himself to the limit. Against the heat and the long road he's on and having no water all seems lost for the cyclist. But in the end he pulls himself together and makes it happen for himself and triumphs over adversity.,F,D
1708,"Dear @CAPS1 @CAPS2 @CAPS3, Computers: well computers are a big thing now a days, you can look up information, learn new things, and it, keep you busy. It brings a whole package. Learning and getting information like facts, past, the @CAPS1 it helps us understand what we are living around and know how things came together a computer is like a trip to the library, all the information is pretty much the samo. You can look things uo for a project or too much. And what's is best of all i can all you on a flash in folders if computer is .You learn some things now everyday and comes in people both it up on @MONTH1 be a different website all can @ORGANIZATION1, @ORGANIZATION2 an @CAPS4 and etc some people cant live without these thing either but some times these objects on a computer like any music player you have to download misuc etc apps and at the same time havinf these things it keeps you busy and moving Computers are a big thing as you can see they put an impact in someone. Looking up info, learn now it's entertainment, are some or laptop they bring",D,F
6342,"First, the old men affect the cyclist by throwing him off track. They do this by telling him of a shortcut that will take him right to his destination. Then the cyclist was faced with rough rolling hills of a highway. Over his long journey the cyclist still remained determined to reach his destination.",F,C
3841,"Books movies and music should not be removed from the shelves. For many of years people would come to the libaray for them. some  @MONTH1 be volger as well as they @MONTH1 be offensive, but there should be a age check out law. as well as being with in consideration for this centerys ways.     There are many people who thribe off of the horrable thing people put out in to the world. They love to pain of others. Instead of taking the offensive work off the shelves, there should be a age limmit to what sertan age groupes should read. Yees there are young kids who are reading this kind of things, but that lyes with the parents.           If there was a age limmit of what people should be able to read then that would solve the problem.As well we could have the parents sign out the book saying it is okay for their child to read such a book.      if we  had all of this then there would not be any more problems. it would be a nice controled libaray. so in conclustion this is the way to go. this is the futur of tommorw",D,F
15627,"In the excerpt ""The Mooring Mast"", by @ORGANIZATION1, the builders of the empire state building faced obstacles in attempting to allow Dirigibles to dock there. One obstacle was when al Smith realized that he was close to Not winning the world's tallest building. It talks about it in paragraph @NUM1. Then he annonced that the building would reach 1,250 feet. That's an obstacle because without the building he cant make the dirigible, and he always wanted compitition so his building had to be the winning one and he had to build the dirigible.",F,F
13526,"In the memoir by @PERSON1 the mood in the memoir by grateful, friendship. The first @ORGANIZATION1 @CAPS1 Narciso was very grateful cooking that is still with me today (And for which I am @CAPS2 grateful that means that Narciso like these there cooking and it very grateful.The @ORGANIZATION1 shows that Narciso is very friendship with his Parents and friendship ""All of these cultures came together as a family in the memeior by @PERSON1 the two @ORGANIZATION1 @CAPS3 How Narciso @CAPS4 grateful and friendship. ",D,F
10106,I think the author wrote that because maybe that how she fells like in the winter she could really show people who she is but when spring come out she like a flower that has been dead all winter  ,F,F
7668,"Different features of the settings affect the cyclist. The setting of the story, which is based in the desert has a negative affect on the character. The desert land is baron, leaving him only with his small supply of water. During his journey he runs out of water causing him to lose contact with reality. The extreme heat in the desert causes him to begin to hallucinate. The cyclist begins to see a grape juice factory, which interrupts his trip. To his dismay, it turns out to be a no more than a mirage. The lengthy road also affected the trip. The length and roughness of the road had worn the cyclist down.",F,C
6756,The main features of the setting that affected the cyclist are the fact that it was June and the dessert heat.  I could drop from heat stroke on a gorgeous day in June. (kurmaskie @NUM1). This helps us realize how bad the heat is in June in the middle of California dessert. This affected the cyclist by his dehydration and the fact that he was inthe middle of no where with no one to help him. This is how the month of June and the dessert heat affected the cyclist.,F,C
13395,"Narciso Rodriguez from Home: The Blueprints of Our Lives is non-fiction. The mood created by the author is strong because he loves his family for going to america. Love is a strag mood to show. He says in the story ""My parents always Kept their arms and their door open to many people we considered family, Knowing that they would do the same for us. That shows the authers and his parents mood.",F,F
15140,"The obstacles the @CAPS1 of the Empire State Building faced while attempting to allow dirigibles to dock there was the safety of the people below. Also As it says in @CAPS2 @NUM1 ""existing law against airships flying to low over urban areas."" Another main reason is in @CAPS2 @NUM2. The wind currents were violently shifting.",D,F
13225,"In ""Narciso Rodriguez"" from the story ""The @CAPS1 of Our Lives"", Narciso describes a mood of family and friends. He describes how his family always kept their arms opened, etc., to accept anyone who needs their help. He describes how his extended family always nearby. He describes the celebrations and the dinners that took place in his home. Most of all he described his home always had guests and family nearby.",D,C
11944,"In the memoir, the author creates a mood. The feeling, or mood, that I think that the author is trying to create is a very grateful mood. I say this because that author is talking about how he is grateful, or thankful, to his parents for teaching him things and for bringing him up in a home and neighborhood that was very united and close.",D,F
12768,The mood in the story is very happy. The author is thinking about all the good times he had growing up. He is talking about how he had such a good life in the house. How his parents came there as immigrants and made a life for themselves and then him. Another reason he has a happy mood is because he talks about his family coming to @LOCATION1. He talks about how his parents taught him how to cook. He thanked his parents because he was so happy they created a family not just a home.,D,F
19092,My story of when I was patient was when me and my family were going to the monster jam. It was one of the most exciting things of my life. But the trip there was almost @NUM1! then it took half an hour to find a place to park. Then eleast @NUM2 minutes for my moms friends to show up. And finally an hour in line. Last but not leas @NUM3 minutes to find our seat! thank you for listening to  my report about patience and sitting through it!,D,F
19492,"Patience is when you can wait for a long pereied and not complain I dont think I have very much patience. I think patience is like waiting in a line for hours and not careing because you are very patinct but every thing takes patience games, driveing, eating waiting and even being at school all taken lot of patience.",F,F
1130,"Dear Newspaper I disagree with the hole computer thing I think it's just a wast of money and it's a wast of time for kids. That will be the kids will get fat and kids will never want to go out side they will want to play video games, eat junk food. If you stay on the computer for to long, it can make your eyes week and it sometimes can give you canser and you can die from canser or you can get really sick and not die and you will hike @NUM1 sick year of pain. Mostly kids stay on the computer for mores playing stupid games and they will never go out side and they will stay in side for days and never go out side and play with there friends. When they get sick of there games they will want to try and hang out with there friends but they wont be able to they will be to fat and slow. My aunt died from useing a computer to much she had brain cancer and she died she lived for @NUM2 year with the cacer. I felt so bad for my cousin he had to watch his mother die all because she used a computer everyday cause that has her job. Therefor I state that computers should not be used for more than @NUM2 houre a day",D,F
7408,"The features of the setting have affected the cyclist in Do not exceed posted speed limit"" greatly, first he statrs off happy because hes going to Yosemite national park and hed gotten short cut advice that would make his trip shorter. ""He rode into the morning with strong legs, Then he got to the first stop. It looked like a buzzing town at one time, but now a ghost town. So he kept on with plenty of water and thought he could make it to the next stop. The next stop was an old abandoned gas station where the only water was @NUM1. He was hitting the water pretty regular and the hot sun was beating down on him. The next terrain changed he thought he would die & have the vultures pick his bones because he took advice from old timers, then became to his next stop which seemed to be an old welchs grape juice factory. He thought he would die of thirst but he kept on with little water a hot sun. next the hills came & he paced himself a little time, then he finally came to a modern looking place with cool running water with an old man who gave him directions that he gladly took. After that he been through asuring himself he would die he was relieved to see the old mans there he would forever on listen to their advice because he made it.",F,F
13393,"They were different kinds of mood in this memoir. The mood created by the author is a happieness and love mood. I know that because everywere in the article the author talkes about love and happieness. To prove that it says ""It was in the warmth of the kitchen in this humble house where a Cuban feast always filled the air not just scent in music but life and love. I know the mood is happieness because there is always positive things in this memoir. Also, with love comes happieness. Thats why I think the mood of this memoir is love and happieness.",D,D
6974,"The features of the setting effect the cyclist in many ways. The scenery makes the cyclist turn worried, unconfident, and in the end an ironic hopeful. The cyclist came upon the first town, and described it as only having one ramshackle shed, several rusty pumps, and a corrall I believe this is when the cyclist realized the men were a little off, and began to worry: he also couldnt refill water supply, so fear of dehydration also kicked in already tired, the cyclist became unconfident when he came upon the sign reading, Rough Road Ahead: Do Not Exceed Posted Speed Limit. Knowing that this was going to be a long and slow journey, the cycles becomes unconfident that he can make it, finally, when passing the sign saying, ""Gary and Wilber's fish camp  If you want bait for the big ones, weve your best bet,"" the cyclist reached a hopeful stage, because he knew he had found civilization once again. I believe your atmosphere and surroundings can effect your general mood, and that stands true today with the cyclist.",F,C
18737,Patience I understand is the and tolerant patient people experience difficulty with ??? Today wy will mean were patience his ?? US today. ?? with a ?? tim ??? samh is and infront today she is ??? doing the ??. But she ?? an ho). ur ??. ?? she ???(@CAPS1,D,F
19089,"Being patient is one of the many important things in life that we have to deal with if you are impatient, and then people will say that you are impatient, and needs to calm down. Being patient also means that you are polite person and that you will not complain about anything, also that whatever happens, you will be understanding and you will wait. Let`s say somebody was in a line to get food. You would have to wait your turn in order to get your food while the other person is getting his/her food. That is being an understanding and polite person and sometimes even a role model for litter children/ kids. You are setting an example and being considerate. These are many reasons on why being patient takes understanding, and being considerate.",D,D
12092,"There is o good moud @CAPS1 to this @CAPS2. the mood is a warm, happy feeling. Whenyou read the @CAPS2 it makes you feel @CAPS4. Just like being at your own home. But only a little different. This time youare reading a @CAPS2. It really explains what is going On. It als o give s alot of past information. Which I like in a @CAPS2. But @PERSON1 seemed to really enjoy being cuban. @CAPS7 @CAPS5 to really like her Cuban food. Her family was good @CAPS6. The @LOCATION1 was a bad place when @CAPS7 was growing up asa child. The reason for this is because of racism and segregation. But other wise @CAPS7 has a good life.",F,F
1569,The effect's computers have on people is not resinable for children and other people. Computers are not good for people these day's because people are spleeling all there time' on the computer and are'nt realling that it miss up there eye's and some people are adicted to it. Now people are useing the computer like they are nutting. So people think that the computers aren't hurtful to there eye's the time people are speeling on the computer they can be speeling time with there family and friend. People helpful is on the line with this computer thing. People shouldn't be useing computers like they are because all day on the computer can mess up your eyes and that's what people are not understand there day. I think that it should be a limeit for when people go on the computers.,F,F
9677,"The author concludes the story with that paragraph for a reason. The hibiscus reminds her of Vietnam. The geese remind her of her home now. These two things make her strong. Therefore, she will take the test when they return. She thinks she can pass the test when the flower and the geese are in her life.",F,C
10009,"The author concludes the story with ""when they come back, Saeng vowed silently to herself, in the spring, when the snow melt and the geese return and this hibiscus is budding, then I will take thattest again"". To show that Saeng is going to take the test again and is not going to give up. This is shown by saying, ""then I will take that test again"". This shows that she has not given up and wants to try again.  ",F,F
12995,"the mood of the @CAPS1 in the article is like kind of happiness and @CAPS2, relax, and grateful. Because their grandparents are coming from Cuba. Narciso Rodriguez feels like being an immigrant from Cuba and making a family in the United States is hard. Because you have to start your whole life over so you can get a job and provide for your family. This is what I think the mood of the article is about in the memoir.",D,F
19411,"On time I was payshent when my brother was ridining by quick I had to wait and wait for my brother to be done but he said I cant ride in but I told him that I was so I wait and wait but had been riding it for hours finally he had ran it out of gear and said now you can ride it. Now and I replied  my cool,",D,F
16336,"There were many obstacles the builders of the Empire state building faced in attempting to allow dirigibles to dock there. A couple of those obstacles are one, the stress of the dirigible's load and the wind pressure. This is happening because ""the wind pressure would have to be transmitted all the way to the buildings foundation"" Which means they would have to go nearly eleven hundred feet below. Another obstacle is They figured out that ""the mooring mast of the empire state building was destined to never fulfill its purpose."" The reasons for this is because it should have been apparent before was ever constructed. Those are just a couple of many obstacles the builders of the empire state building faced.",D,D
19408,"There was a boy that wanted to go to gym so when he got there he had to chance. But the was a sertant basketball he wanted. As he was getting dressed other boys got out there first and took the ball. Later when he got out he saw they had it. So when he got over he was mad and took it from them. After the insadent he came and gave it to them and sayed I can wait. So when the were done he got it he was so happy and proud, that he finally got the basketball. When he got home he told @CAPS1 mom and she said that she was happy because he was finally patient. He asked,what is that? @CAPS1 mom said it is a thing when you understand and tolerant. The boy was very happy because he always used to take things and now he can wait to use something to be happy. That boy now lives happy with @CAPS1 mom in high school patiently moving along the end.",D,F
16349,"Based on the excerpt there are three reason's why there were obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. These reason's were, one it was to close to the city and not high up (short). The second reason is because the wind spun the blimp around the mast. And the third reason is because German blimps were filled with hydrogen, if next to heat it would blow up. And @LOCATION1 blimps were filled with helium.",D,F
9778,The author concludes the story with that sentence a vowed to the flower. Its just stating that Saeng will come back and try again next year & see if it works out with the hibiscus.,F,D
15979,"the obstecles the builders faced was many of them. one of the things they faced was that they dident No if they wanted to build the tower in the first place. And the other reason were ""most dirigibles from outside of the United States use hydrogen rather then helium. And hydrogen is highly flammable. And one of the greater obstacles was mooring mast was nature its self.",D,F
9490,The author concluded this paragraph in the story because it was showing that there are geese that hang around the garden around the spring time.,F,F
15338,"The wind was a huge issue when building the empire state building. The building was so high off the ground that the top was not as stable. If they used dirigibles on the Empire State building it would be dangerous because the weights would be dangling high in the air over all of the pedestrians heads. That plan was not smart or safe. The purpose to build it higher was just so it could be the tallest building, there was really no good reasons for it.",D,F
13214,"The mood that was created by the author in the memoir is that. It means that she is a citizen in the united States of @LOCATION1 and she is a good kid in school. She is kind to others. She respect the reigion she is, she haves lots of hope for the furtiure. She has lots of family members in the story, that wha I think of the memoir. that what I think it means.",F,F
6769,"In the essay Rough Road Ahead: Do not Exceed Posted Speed Limit by Joe Kurmaskie, the features of the setting affect the cyclist. At first the cyclist thought that the journey he was about to go on was going to be a good one, but that soon changes. For example, Never accept travel advice from a collection of old-timers who havent left the confines of their porched since Carter was in office. This quote tells how at first the cyclist thought his journey was going to be a good one, but getting information from two old men soon changed that. The features of the setting affect the cyclist in the essay Rough Road ahead: Do not Exceed Posted Speed Limit.  ",F,F
6743,"The setting affects the cyclist in alot of ways. The first way is that he was riding in the middle of a desert in June. If he was riding  in @LOCATION1, it woudn't be painfully hot. Also, the rolling hills probablly didnt help If it was mostly down hill, he would have been fine. Riding a bike up a hill when your tired is near impossible.",F,D
9293,"The author concluded the story with this paragraph, When they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again. The concludes the story with the paragraph above because it shows Saeng is a carring person to nature. I know this because of this quote, one of the blossoms had fallen off, and carefully Saeng picked it up and smelled it. This quote show that she cares for the little things in nature. Another quote that show Saeng is caring towards nature is, she tipped the pot and deftly eased the ball of soil out, balancing the rest of the plant in her other hand. This shows that Saeng is very caring to a small plant, which is part of nature. So in conclusion the author concluded the story with the paragraph above to show the Saeng is a carring person towards nature.",F,D
16147,"The builders of the empire state building ran into a lot of problems involving the dirigibles.  One problem is that there was no easy way to make such a suitable docking station at such a great height, while making it look good.  The other, most main reason/problem with the mast for mooring the dirigibles was just a safety issue.  But a big one.  Most dirigibles used hydrogen instead of helium and hydrogen is extremely flammable.  So, if something were to go wrong with docking the dirigible could catch fire and explode & go down in a densely populated area.  There were a lot of safety and structure issues but they were eventually resolved, (like the fact that large lead weights needed to dangle over the streets to weigh down the back of the dirigible",D,F
15735,"In the @DATE1's people did not have technology like we had today, they didnt know what they were really even doing. when the architecks were builing The @CAPS1 state builing they had many problems. First they couldnt just drop a mast on there because as they said in the story the roof was not flat. Next it said a thousand foot drop would add stress to the frame and last they had to change the frame from steel to glass and they also had to change the roof. All in all men in the @DATE1's had a lot of work to do while building the Empire State Building.",F,F
9549,The author ended the story with that paragraph because that paragraph says when she is going to try to take the test and make changes in her changing life. For example she is sad in the story because she failed the test and want to go home. If she passes in the spring she might try to make changes and live here. This is why the author concludes the story with that paragraph.,F,D
600,Daer People of the Newspaper I think that computers are good in some was like to look some think up adout the other side of the world. Like if you have to do a paper on the other side of the world a computer is up to date unlike a book so computer have a good effect on school kids and work so computer are good but other then that most people send all day talking to people on theme and don't go out side and get fresh air so computer have bad effects on some people and have good effects they all need for work and stoff so I think that most people use computer to much to talk to people and for gaming. But some people don't go on it for a long time and go out side and use a computer if they have to for work so the effects of computers is that to meny people use theme forever and talk to people and site and get fat from not going out side and playing and geting fresh aire so most people over use there computer on facebook and stof like that were they code go out side and site on a swing and txt and get fresh aire.,D,F
10549,In guessing that it means that when winter or spring or whatever its harder to grow that garden. Also mabe its a challenge of some sort to make the garden grow by that time of year. So I would assume thats what its talking about with it.,F,F
3973,"Would you remove a book from a shelf just because it offends you? If you said yes, how is that any different than a white boy saying i can't learn with this black girl in class with me? Or if two people with different religions yould say he or she offends me because we dont believe in the same god.     Just because someone is offended by book or wrighting does not mean it should by removed form the shelf. In fact if they dont like it they dont have to read or even look at it. That is one freedom we have in america is to read anything we would like to. For someone to take anything off of a shelf that is open to the public is taking away their freedom.          In conclusion it is not okay for anything to be takin off of a public shelf no matter who in offends. It is a right we have as american's to read or wright anything we would like to, And removing offencive meteral would be taking away our freedom",D,D
4383,I think that the cencorship in libraries should defenetly be relevant.  Such as i think that if someone wants to check out an adult book they should be required to show id at desk.  Many children take advantage of this they rent books and games they know parents would never allow.  A cencory system should be a quit simple arrangment fot the public library systems. Private libraries can do as they choose they are not under any state law.  On the other hand public libraries are under state and city law they should not be able to show adult things to children.  For example in many libraries around the @CAPS1.S there all books called manga or anime books alot of them show partial nudity and other graphic things not suitable for younger children but are only rated @NUM1+.  I think there could be many changes in the library systems it is your choice if  you want to change them or not,D,F
6813,"The feature of the setting affect the biker a lot because the rough terrain is described which implies that the biker probably had a hard time half way through the story he said, Flat road was replaced by shor, rolling hills. He said this to describe the difficulty in this race. It also makes it seem exciting because it changes things around. It wouldnt be exciting if they said that flat roads turned into even flatter roads, or if they didnt show the terrain change at all.",F,D
9814,"The author concludes the story with that story because she loves her homeland and loves nather and loves her mother. She loves the greeness and cant wait in tell spring comes. so she will take the test of being out of place to herself, that is why she concluds the story that way. ",F,F
9065,"The story like this for mine reasons. First of all he ended the story to make the readers think about what will happen if there is a part two. Secondly, so he can make a part two. That is way he ended the story like that.",F,F
13296,"The mood of the auther is suttle but at the same time kinda depresed. The way the narator sounds to me is that he or she is in a bad mood. But sometimes its not in a bad mood, its in a suttle mood.",F,F
10629,"The reason the author chose this paragraph is because the paragraph means that when the snow melt and all the geese returned, the flowers @CAPS1. That one flower she had to @CAPS2 tests on.",F,F
10633,The author concludes the story with this paragraph because it makes the story a happy ending how she doesnt give up and is taking the test again. Also she doesnt want to disappoint her mom she wants to make her happy and give the test a second chance.,F,D
9768,In the story winter Hibiscus Saeng is fond of Beautiful flowers that once grew in her home land. Her favirte flower was the winter Hibiscus that had beautiful red pedals on it as of velvet. She also failed a test that she had taken so what the story is trying to say is that nothing can be as good as whats at home but sometimes you just need another chance at something.,F,D
19254,"Being patient is hard. I hate waiting. For things days to come up, mail or packages, people, anything. Patience requires effort that dont have. I really have never been patient. I dont know many people, who are either. There is my mom who claims to be patient, shes is not! I think one of the least favorite phrases is be patient! I tence up and get frustrated when @CAPS1 inpatient! When @CAPS1 waiting to call someone I am tempted to call them a hundred times. I am patent when I want to be (wich is never), when I want to be and when I dont realize if I will be impatient in about three seconds because @CAPS1 done with the writing page and time isnt up yet.",F,F
11984,"The mood Narciso Rodriguez is trying to portray in this memoir is very relaxing and greatful. He wants to be able to show his readers that he is greatful for how his parents raised him and what type of enviornment it was. By reading this memoir one almost feels like they are at his house, surrounded by his friends and family. Narciso Rodriguez is also trying to show happyness, how he was happy with his life and always having friends around him.",D,F
3673,"At my point of viwe i think if materials such as books is offensive to the reader the reader shuld just leve the book allown.Because other readers might just wont to read it.Same thing for music,movies,and magazines, or any thing else just because you fide some offensive it wont be right to take it away from @NUM1,ooo of more people.Also i think if some is offensive to more then one person it shuld not just not be taking away right then in there we as people shuld step up in have a vote or talk about it about the problem.I think it just wont be right for us or to the rest of the wrold and then look at how much work the author hade to put in i never wrot a book but i also know it's not easy to do.Heres a example me and my family want out to eat but we dent no were to eat at so every body was thinking about pizzy but my big brother dent wont to so we dent go out to eat that night because of one person dent wont to thats not fair now is it. So in my conclusino i dont think its wood be ringht to take some away because some body fund it offensive you just got to look at the rest of the wrold you just got to because it wont right  to the rest of us.",D,F
12469,The mood created by the author in this memoir is that hes glad to be born in @LOCATION1. He loves his parents for the sacrifice for making his life easier and better by moving to @ORGANIZATION1.,F,F
19320,"Patience is the way to being a only ??????? patience is waiting a while for something,as ??? IF you wait a long time without getting mad on reading out, you are what people all patient. If your kept up this habbit, your will have a good life that ????",F,F
