essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,rater2_domain2,domain2_score,rater1_trait1,rater1_trait2,rater1_trait3,rater1_trait4,rater1_trait5,rater1_trait6,rater2_trait1,rater2_trait2,rater2_trait3,rater2_trait4,rater2_trait5,rater2_trait6,rater3_trait1,rater3_trait2,rater3_trait3,rater3_trait4,rater3_trait5,rater3_trait6,word_count,normalized_score,true_grade
12873,5,"This memoir really sets of mood of love and comfort. It does this when he tells us that his parents immigrated just for him. Than it keeps that mood going when he tells us about all the people that come over regularly for dinner. His parents loved him and made a great inviorment for him like he said, they ""made a house a home""",1,2,,2,,,,,,,,,,,,,,,,,,,,,,64,0.5,D
12874,5,"In the memoir of Narciso Rodriguez the mood created by the author was powerful. It had made one feel as though you were accualy there. The author had explained in detail his living enviornment of a small house in a community of other immigreants like them selvs who had band to geather in rough times. During the memoir the author tells about his cuban background, ""Passionate Cuban Music filled the air, mixing with the aromas of the kitchen."" @CAPS1 also tells about @CAPS1's deffinition of family. the ones in his community that wernt just blood related but the neighbors who looked after each other. The author sets the mood of love for his culture and his family within their community. and how his simple three room apartment has become a home.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,132,0.75,B
12875,5,"Throughout the memoir Narciso Rodriguez the author creates many different moods. As a ready I got a large variaty of moods from the author. Such as sorrow for the family and what they went through, pitty for the children and how they watched their parents struggle for them, yet at the same time they benefited from watching because it made them stronger. Though throughout the memoir, among all the of the other moods that are potraid, there is the mood of eternal gratefulness. The fact that the parents went through so much just for their kids to have a better times and a promising future is beyond the relm of words. Words do not exist that can describe how amazing those parents are to do what they did. This is the mood, and moods, that are potraid in this memoir.",0,2,,2,,,,,,,,,,,,,,,,,,,,,,140,0.5,D
12876,5,"The mood in the memoir ""Narciso Rodriguez"" is that of a happy mood. The memoir is about a cuban family who want to live in america to give their son a better life. Their parents gave up their jobs of being scientists for their son. The story is in a good because their is true love being spread. Narciso Rodriguez lived in a happy mood.",1,1,,1,,,,,,,,,,,,,,,,,,,,,,65,0.25,F
12877,5,"The mood of this story was a happy and a reflective one. Many times during the story, especially in paragraph @NUM1, he told us what his parents did, but also after almost every sentence in parentheses he would say how much it meain to him. For example, he says how his parents cooked, and after that: (and for which I am eternally grateful). This shows how much he loved his parents for passing on their culinary skillsIn one paragraph, he starts off the sentence with: ""I will always be grateful to my parents for their love and sacrifice."" This again shows the mood of greatfullness, happiness, and reflectiveness from the story.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,111,0.5,D
12878,5,"The mood that the author created throughout the course of the memoir was a sense of happiness but also family. This family moved from Cuba to @LOCATION1 with no clue what to expect, no prior knowledge of the culture or anything else. All they had was eachother which gives off a great sense of family. Then there is the happiness factor, throughout the story no matter what the sircumstances they seem to be happy because they had family. In the story it says that ""my parents turned this simple house into a home."" This lets me know that he does view his house as a home and that means he is happy.",2,3,,3,,,,,,,,,,,,,,,,,,,,,,112,0.75,B
12879,5,"The mood in the memoir changes. But overall the mood is sad. It tells how Narciso's parents give up what they had for the better of their children. ""They came selflessly, as many immigrants do, to give their Children a better life, even though it meant leaving behind their families, friends, and careers in the country they love."" Also, most of Narciso's family did not have homes for a while which is sad because they do not have a place to call home."" Countless extended family members came and went-and there was often someone staying with us temporarily until they were able to get back on their feet."" Narciso's parents gave up everything for him to have a better life. They left the place they were most @CAPS1 in for him. ""The faith that is struggle would lead them and their children to better times drove them to endure these hard times.""",2,3,,3,,,,,,,,,,,,,,,,,,,,,,156,0.75,B
12880,5,There in family cubana to father come to 1956 for good future for you family @CAPS1 have one apatarme of two room who @CAPS1 have two son in @CAPS3 A bay or boy @CAPS1 twinty one And @CAPS3 twinty seven,0,0,,0,,,,,,,,,,,,,,,,,,,,,,40,0.0,F
12882,5,"In this memoir the author creates a mood which- for me, sucked me into this memoir. I think Narciso Rodriguez created a ""home sweet home"" mood. I say this because when he says, ""within it walls, my young parents created our tradition cuban home, the very heart of which was the kitchen."" it reminds me of my family and how my family loves cooking puerto @CAPS1 food. The smell is like, ""your home"". In my home everyone's execpted and even if you're not realated. Narciso also says this in his memoir. also.Narciso is very grateful in his memoir because his parents immigrated to have a better life. this creates a loving and family mood. Narciso says, ""I will never forget that house or its gracious neighborhood or the many thing I learned there about how to love. I will never forget how my parents turned this simple house into a home. Now that they've immigrated Narciso Rodriguez will never forget his childhood home. There are many moods in this memoir.",3,2,,3,,,,,,,,,,,,,,,,,,,,,,174,0.75,B
12883,5,"In the memoir ""Narciso Rodriguez"" the mood is kind of happy, sad and is greatful. Narciso is very happy because he usually gets to spend time with ""family"" and is also very happy that his family hes with him and that more family will come from cuba in a few years. He is sad because he cant see his grandfather and because his parents didn't get to live such a great life as him. He is greatful for being alive for his parents doing everything for him bringing him to @LOCATION1 and he's greatful because he got to live such a great life because of his parents. That was the mood of the memoir.",2,1,,2,,,,,,,,,,,,,,,,,,,,,,116,0.5,D
12884,5,"The mood the author Narciso Rodriguez, creates in this memoir is a very apreciative and thankful tone. In this memoir is expressing how thankful he is for his parents moving to @LOCATION1 to give him a better life. He shows apreciation to them for their selfless and brave deeds. At one point in this memoir he says to his parents that what they did was a much more courageous thing the he could have ever done. He tells his parents this to let them know how brave he thinks they are.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,91,0.5,D
12885,5,"His mood was happiness. Being with his family, sharing, being gathered with your family, having great times with your family members, taking chances with your family, explore the world, never be afraid to go somewhere new, express your feelings to each other, always be there for each other, being yourself, don't change and take risks to a different state. Don't be afraid to share with one another and always be there for one another and always be yourself, express yourself how you want to be and don't change for anybody,",1,1,,1,,,,,,,,,,,,,,,,,,,,,,93,0.25,F
12886,5,"The mood created by the author, in my opinion, is a happy mood. It is happy because the author gives the reader a great explanation and description of his life at home. The author created a happy mood also because it showed that his parents were not selfish and that they wanted their children to have a better life in the United States. They had left their whole family behind. Also, Narciso talks about how he and the rest of the immigrants had to deal with racism. But, they were still happy and determined to be, so they all work together happily and in unity. I think it shows that the author not only had family in a nice house, but in the neighborhood as well. The story gave me a sense of a really good, close-knit family. Including the importance of one.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,144,0.5,D
12887,5,"The mood created by the author in the memoir is pride. I think that the mood created by the author is pride because in paragraph two it says ""...culinary skills and a love of cooking that is still with me today (and for which I am eternally grateful)."" I think it's an example of pride because it says ""for which I am eternally grateful."" showing that will always be proud of Cuban food.  Another reason why I think the mood is pride is in paragraph @NUM1 it says ""Passionate Cuban music (which I adore to this day)..."" I also think that is an example of pride because it shows that he was raised with Cuban music and he still loves to listen to it.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,125,0.5,D
12888,5,"The mood in the memoir is very uplifting. The story is mostly about how much the author appreciates his family and what his parents have done for him. It also shows how happy the family was and how everyone around them were family iregardless of where they immigrated from. In paragraph @NUM1 he says ""Family had nothing to do with being a blood relative"".",2,2,,2,,,,,,,,,,,,,,,,,,,,,,64,0.5,D
12889,5,"The author created several different moods in this memoir. The main mood that the author was trying to creat was thankfulness. In paragraph @NUM1 it says,"" I will always be grateful to my parents for their love and sacrifice."" This shows thankfulness because she's saying thank you to her parents and everything they have done for her. Also, she is thankful because she started to realize how hard her mom and dad had to work for the house and put food on the table. The main mood of the story is clearly thankfulness.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,94,0.5,D
12890,5,"The mood created by the author in the memoir is love and appreciation. Narciso appreciated all that his parents did for him. They gave up a home in Cuba for him, their job and even happiness. Love because they all loved each other alot family meant alot to the family. they said family is people who care for one another even if they are not blood related. it doesnt matter. It's about Love and careness.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,76,0.5,D
12892,5,"The mood created by the author in the memoir. First, the mood created by the author is that he love to cook, his parents taugh him how and her is eternally gratefull for his parents. Second, his mother and father ""had come to @LOCATION1 with such courage, without any knowledge of the language or the culture. they came to give a better life to Narciso @PERSON1, leaving behind their country they loved.""third, he parents had a simple house. They always filled the air with not just scent and music but life and love.In summary, this are the mood created by the author.",2,3,,3,,,,,,,,,,,,,,,,,,,,,,104,0.75,B
12893,5,"Narciso Rodriguez wrote fondly about his memories of growing up in Newark, New Jersey. He creates a mood of bliss through his loving and grateful tone. Narciso describes his neighborhood as ""of honest, hardworking immigrants."" ""Growing up in this environment gave me a sense of family' that had nothing to do with being a blood relative."" A picture of kind, smiling faces is painted by this description of a tightly-knit, ever-willing to hep group of people. Rodriguez tells of his parents' creation of a beautiful home from just a house. ""My parents kept their arms and their door open to the many people we considered family."" Narciso's words captivate the reader with a scene of relaxed happiness, generosity, and love. He is clearly grateful for his enviable childhood, and cares dearly for his selfless parents. The peice he wrote has a loose bliss, like eating a delicious truffle.",3,2,,3,,,,,,,,,,,,,,,,,,,,,,151,0.75,B
12894,5,"The mood in the memoir ""Narciso Rodriguez"" he demenstrates a mood of love. @ORGANIZATION1 shows his love by telling his parents. In the @NUM1 paragraph he says ""I've often told them of my admiration for their strength and perseverance."" Here he shows his compassion for his parents because his parents left cuba and went to @LOCATION1 to start a new life. Also, they wanted a better education for their children so they left family, friends, everything behind so they could restart their life. Another way how Narciso shows love to his parent is by using what his parents did to him into his life. Narciso used the better education, to have a better life. Now he is a fashion designer. Therefore, in the memoir ""Narciso Rodriguez"", he shows a mood of love in the memoir.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,136,0.5,D
12895,5,"In this memoir Narciso Rodriguez, The mood the author created was loved, because he showed that his parents gave up  what they had from Cuba to come to @LOCATION1 for a better for their children. For example his @CAPS1 worked in a labortory in cuba, and his mom was studying chemical @CAPS2 and they left that to live in Newark, @ORGANIZATION1. And the author discribed how he grew up in a triditional Cuban home and how you could smell the aroma of food, and Passionate Cuban music filled the air. And how he lived in a neighborhood of Spanish, @CAPS3, and Italian Immigrants. And he also discribed how his family always kept their doors open for people who were considered family.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,121,0.5,D
12896,5,"In the memoir by Narciso Rodriguez, he creates a certain mood. The mood created is love. In paragraph @NUM1 the mood is really shown because Narciso talks about how his family cooked with him, listened to music, and family-friends attends celebrations with him. ""family and friends, and endless celebrations."" This quote shows how he was given love by his family and friends through these celebrations. In the last sentence of the memoir Narciso fills the reader up with love. ""I will never forget how my parents turned this simple house into a home."" This last quote shows the love given to Narciso. This shows the mood is all about love.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,111,0.5,D
12897,5,The mood created by the author in the memoir. The mood that the author was happiness. When example of happiness was that his parents passed on their culinary skills and a love of cooking.  Another example of happiness was that aromas from the kitchen mixed with Cuban music filled the air. The last example was that he grateful for his parents sacrifice and love.,2,2,,2,,,,,,,,,,,,,,,,,,,,,,64,0.5,D
12898,5,"The mood created by the author in the memoir was happy and grateful. @PERSON1 is grateful that his parents moved to @LOCATION2 to give him a good life. @PERSON1 says that his parents were brave before beginning a new life in the United States and how he wont ever forget how his parents turned the simple house into a home filled with things from their culture. Finally, it shows that the mood is happy and grateful because it says that he will always be grateful to his parents for their love and sacrifice. So, the mood created by the author was happy and grateful.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,104,0.5,D
12899,5,"In the memoir; ""@PERSON1"" from ""Home: The Blueprints of our lives, the mood is both happy and sad. This is portrayed happy when he talks about his heritage of being Cuban and having the advantage of being born in @LOCATION1. He also is sad though when he talks about how he left his family in cuba to be born in @LOCATION1. He likes that his family lives close by in 1970 when his family was allowed to in Cuba for @LOCATION1.  He also is very grateful for his parents sacrifice to give @CAPS1 the life he has. Allthough liking his neighbrhds he is depresed to be born to a time of racism and segragation like most immagrants faced. This is what the mood was in the memoir of @PERSON1 was portrayed as.",2,1,,2,,,,,,,,,,,,,,,,,,,,,,132,0.5,D
12900,5,"The mood created by the author in the memoir was very thankful. Narciso was very thank ful for everything about his life. Narciso said ""I will always be grateful for their love and sacrafice."" That stood out to me because he really cared and was thankful for his parents. The mood created by the author in the memoir was very thankful.",1,2,,2,,,,,,,,,,,,,,,,,,,,,,61,0.5,D
12901,5,Narciso Rodriguez was very grateful for what he had. His parent were important to him they came to @LOCATION1 to give him and the other children in his family a better life. Narciso Rodriguez family was everything to him,1,1,,1,,,,,,,,,,,,,,,,,,,,,,39,0.25,F
12902,5,He was happy to be educated like he is and he was happy to be Cuban and even though his parents didn't have much he was still proud of his family because is not where you live or in what conditions is. If you are from an honest family and if they're with you in the hard moments.,1,1,,1,,,,,,,,,,,,,,,,,,,,,,60,0.25,F
12903,5,"The mood created in this memoir by Narciso Rodriguez is a grateful, cheery tone. As Narciso talks about his parents' Cuban background and tradition, by his tone you can tell how proud and happy he is in his heritage. Also, as in paragraphs @NUM1 and @NUM2, he talks very highly of his parents, how they made their house a home, and how grateful he is to have them as parents. The mood makes me think of the color yellow, and of the sun, happiness and warmth. Narciso Rodriguez did a great job setting this cheery mood in his memoir.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,99,0.5,D
12904,5,"In my opinon I felt like his culture ment a lot to him and I felt that her house and family and friends was all important to him. In the frist paragraph he describes his family, where they lived where they came from, how old was they and it made me think about my culture and family. In the second paragraph it tells what year she was born in and how his house was and I wanted to describe my old house the only house with more memories then I could think of. His neighborhood is a close tight community with honest hard working immigrants. It made me think about how all are community could be if we was hard working. In my opinon her memories made my memories come back.",1,1,,1,,,,,,,,,,,,,,,,,,,,,,131,0.25,F
12905,5,"In the memoir @ORGANIZATION1 the mood created @ORGANIZATION1 the author in the memoir. The mood was like excited because Narciso Rodriguez is man that we can tell that he is a man that apreciate what his family did for him. Because in the memoir say that he felt graceful and happy about his culture. He is from cuba, his family are so friendship. His family teach him lots of stuff that why now is have been the basis of his life. His friend have inportant friends. Now in this memoir he express all and also how proud he felt about his family. And his admiration about his family is awsome. he learned with his family how to love others and how to respect. In the memoir he say that he would never forget how his parent turned his simple house into a home. This is how the mood created @ORGANIZATION1 the author in the memoir.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,155,0.75,B
12906,5,The author that wrote this put this in a sad or good memeries.,0,0,,0,,,,,,,,,,,,,,,,,,,,,,13,0.0,F
12907,5,"I think the mood the author set is loving. The story says how there was a love for cooking and a passion for Cuban music. Just how endless celebrations brought life in there warm home. Narciso Rodriguez also had a great sense that ""family"" had nothing to do with being a blood relative. ""In our neighborhood despite customs elsewhere, although these cultures came together in great solidarity and friendship."" How there parents always had their arms and door open to many people knowing they would do the same for them. ""I will always be grateful to my parents for their love and sacrifice."" ""I will never forget how my parents turned a simple house into a home."" The mood @PERSON2 set for this story is loving.",3,2,,3,,,,,,,,,,,,,,,,,,,,,,126,0.75,B
12908,5,"In the memoir Narciso Rodriguez had created a very warm and loved mood. He explained a little about his parents when the first came here to @LOCATION1. Narciso also tells us that in 1961 his home was a traditional cuban home. He explains his parents culinary skills, and how he was grateful to have gotten them. Also how there was always music that was like an endless celebration. His parents ""always kept their arms and their doors open"" (@NUM1) to many of whom they considered family. They had know that if they needed help they would do the same. Later in the memoir Narciso gets to a personal feelings of grateitude, and love. He explains how his parents wanted a better life for their family, even though it meant leaveing so much behind. Their families, friends, and jobs in the country they loved. It takes great bravery. Narciso understands this and expresses it freely.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,154,0.75,B
12910,5,"The mood in ""Narciso Rodriguez"" from Home: The @CAPS1 prints of Our Lives is grateful. This is shown by how Narciso explains in detail the major chronologically ordered events his life. Narciso also includs little sentences in parentheses explaining what he had just said or telling how grateful he was for it. This happens for example when Narciso states: ""My parents both shared cooking duties and unwittingly passed on to me their rich culinary skills and a love of cooking that is still with me today (and for which I am eternally grateful)."" This shows how he is greatful his parents taught him how to cook, which he still does today. Narciso also shows his gratefullness by making it abundantly clear how gratefull he was to have parents that taught and did so much for him. In this memoir, Narciso Rodriguez created gratefullness as the overall mood in his piece. the did this by showing how thankful he was to have parents who taught and did so much for him.",3,2,,3,,,,,,,,,,,,,,,,,,,,,,170,0.75,B
12912,5,The mood created by the author in the memoir is very grateful and happy. The memoir explains how proud the author was of their parents. They did so much for the author. The most important thing was bringing family and strong relationships into the house making it an actual home.,2,2,,2,,,,,,,,,,,,,,,,,,,,,,50,0.5,D
12913,5,"In ""Narciso Rodriguez from ""Home: The Blueprints of Our Lives"" there is a proud, happy mood. This memoir is all about heritage and the home. When he talks about his heritage he speaks about his food, home, and music that gives the reader a sense of pride. This is also a happy sort of memoir because it talks about the unity of the neighborhood despite the fact that they are all from different parts of the world,",2,1,,2,,,,,,,,,,,,,,,,,,,,,,77,0.5,D
12914,5,The mood created by the author memoir was upset to have to leave cuba but happy to be somewhere better. To have to leave memeries and friends and family is upsetting. Also its better because now their lives will get better. Everything they had befor they will soon have here. The mood created was upset but happy and excited.,1,1,,1,,,,,,,,,,,,,,,,,,,,,,59,0.25,F
12915,5,"In the memior, ""Narciso Rodriguez"" form Home: The Blueprints of Our lives there are relevant and specific pieces of information describing the mood created by the author.This quote or textual evidence shows that the mood of the author is very ""warm"" and free. ""Here, the innocence of childhood, the congregation in the family and friends, and the celebrations that encompassed both, formed the backdrop to life in our warm home."" This quote shows that the author is very warm because he says, ""the congregation of family and friends, and also, ""life in our 'warm' home."" The first quote shows he was very free with feeling and the second quote shows that he was ""warm"" inside.This quote shows that the mood the author changed to be very loving. ""I will never forget that house or its neighborhood or the many things I learned about how to love."" This quote shows that the author is very loving because he says, ""learned there about how to love."" This shows that the authors mood was very loving.",3,2,,3,,,,,,,,,,,,,,,,,,,,,,175,0.75,B
12916,5,"The mood created by the author is happy and grateful towards his parents. He is happy and grateful towards them because they gave up their old lives in cuba where they had good jobs, friends, and family so that Narciso @MONTH1 have a good life. The mood kind  of shows his attitude of hope and that his parent hardships created a good life for him. The mood also shows that he is proud of his heritage because he adores Cuban music and is grateful for learning culinary arts from his parents. His parents were not the only people to make him feel happy but it  was also his neighbors who were also immagrants were kind and he felt united with them. This mood is great and shows anyone can be happy.",3,2,,3,,,,,,,,,,,,,,,,,,,,,,131,0.75,B
12918,5,"The mood created in the memoir is very loving and caring and it shows appreciation to the authors parents. The author (@ORGANIZATION1) explains how it was for him as a kid and his ""family"" doesn't always mean a blood relative. He describes the household as being very humble and always had open arms and welcomed others. He also says that it wasn't about the size of the home or how expensive it was, it was about the people inside it and how close they were and the memories they shared. All in all through this memoir @PERSON1 (the author) shows that he is very appreciative of his family and wouldn't change how we grew up and thanks his ""family"" for impressing the spirit of generosity upon him in an early age.",2,3,,3,,,,,,,,,,,,,,,,,,,,,,134,0.75,B
12920,5,"The author created a very positive and optimistic mood in the memoir. He talked about how his fascinating Cuban culture was portrayed throughout his home. The author said, ""passion Cuban music (which I adore to this day) filled the air, mixing with the aromas of the kitchen."" This quote shows his love and pride for his culture. In the memoir, the author also tells about his extreme thankfulness towards his parents. He admired their courage. Narciso felt that his parents did all they could to give their family a good life and that they were successful. Narciso said, ""I will always be grateful to my parents for their love and sacrifice."" This shows that he has a genuine appreciation for what they did. He believed that family is everyone that you love and are close to, not just blood relatives. Narciso considered his community to be one giant family. This memoir had an upbeat tone due to the positivity and optimism of the author.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,164,0.75,B
12921,5,The mood created by the @CAPS1 in the memoir is that at first was getting to short in who the character was. Like it went slow then fast than slow that person couldn't controle her writeing in the story out all so mood was like think fast  then think hard and good nex time the writer should stay at one speed why then readers give up on the story. Who know's that story could of been the best but Just didnt want to stay at one speed. See me @CAPS2 not the one to talk because I cant write has good but i do read and very welling so take it from a reader not a writer. Also the story was to plan like any other story bad before it gets good I think if the writer he a she would of went slower with describeing the story and would of been different but the frist @NUM1 minoter I was like oh this is like any other story @CAPS2 gona stop reading right now boreing and rush the answer be careful how you write or choice these stories you dont know whats best fo me I do. You dont know me from a hole in a wall get a batter program.,0,1,,1,,,,,,,,,,,,,,,,,,,,,,213,0.25,F
12922,5,In the memoir the mood was happy and loving because when they had their house their families would be welcomed in and strangers also would be welcome in. His parents were very loving because they were always so kind to people and they would rarely get into arguments. And the family was so enthusiastic and happy just because their family was together,1,1,,1,,,,,,,,,,,,,,,,,,,,,,62,0.25,F
12923,5,"In the memoir Narciso Rodriguez from Home: The Blueprints of Our Lives, it explains how your house can effect you as a child and when you grow up. The mood of this memoir to me is comforting. I think this because when the memoir said that he had plenty of relatives around, and freinds that probably made him feel comfortable. Also his parents were very welcoming and kind so you would probably feel comfortable because of that too. That is what I think the mood of the memoir is and why.",2,1,,2,,,,,,,,,,,,,,,,,,,,,,91,0.5,D
12925,5,"The mood created by the @PERSON1 in the memoir was to show how happy it was for Narciso Rodriguez growing up. ""here, The innocence of childhood, The congregation of family and friends, and endless celebrations that encompassed both, formed the back drop to life in our warm home"" and when the @PERSON1 says ""growing up in this environment instilled in me a great sense that ""family"" had nothing to do with being a blood relitive."" as you can see the mood of the story is warm and tells us about how he had a good Childhood",3,2,,3,,,,,,,,,,,,,,,,,,,,,,96,0.75,B
12926,5,"In the memoir there is more the one mood, but this is the main one. First, the author is trying to create a ""no place like home mood,"" and the author succeeds at it. It seems he/she is using memory and telling his/her background. The mood was also very calm and very relaxing for the story. In conclusion this is the mood the author is giving.",2,1,,2,,,,,,,,,,,,,,,,,,,,,,68,0.5,D
12927,5,"I the exerpt Narciso Rodriguez from Home: The Blueprints of our lives There is a specific mood set on the exerpt I think its love and @CAPS1. for example in paragraph @NUM1 it says ""I was in this simple house that my parents welcomed other refugees to celebrate their arrival to this country and where I celebrated my birthdays.""",1,1,,1,,,,,,,,,,,,,,,,,,,,,,59,0.25,F
12928,5,"In the memoir the mood created by the author I think was more of a serious, informative, and uplifting mood. The reason for why I think this is that the way his lifestyle is described as a happy and enjoyable life of also being able to talk about some serious topics like his culture and the diversity of the cultures of the poeple that live on the street. Also by how he feels so confortable with all the people that are in his apartment building and all the people that come to his house for dinner to call them family.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,100,0.5,D
12929,5,"The author creates a very warm happy welcoming feeling by describing how friends and family are always visiting and how happy the family is all the time. The author Narciso Rodriguez never mentions any bad times and shows how kind everyone is. This quote from the memoir proves that Narciso is creating a good mood throughout the story.""The innocence of childhood, the congregation of family and friends, and endless celebrations that encompassed both, formed the backdrop to life in our warm home."" This quote i think shows very well that the author is creating a happy mood in his memoir.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,101,0.5,D
12930,5,"@PERSON1's parents came (or emmigrated) from Cuba into @LOCATION1, where they were not wealthy and many racial barriers stop them from getting good jobs. However, @PERSON1, who is writing the memoir, explain how they sacrificed it all so that @CAPS1 could have a better life and how much they help their neighbors and their family.Rodriguez writes a lot about how they always kept their arms and their door open to the many people we (they) considered family."" @CAPS1 emphasizes this mood, a mood of ""good @CAPS2"" and a neighborly love, how they treated everyone as family. The mood @CAPS1 creates is that where you find the good in a life where there might not be too much good.""",2,3,,3,,,,,,,,,,,,,,,,,,,,,,120,0.75,B
12931,5,"The mood created by the author in the @CAPS1 was both loving and @CAPS2. This was the mood of the story because the author mentioned how his home was filled with a lot of love & how he is grateful for the sacrifice that his parents made for him. (@CAPS3. @NUM1) In his community that was filled with hardworking immigrants came together in great solidarity & friendship. (@CAPS3. @NUM2) The author's parents had come to the country with courage, without any knowledge of the language or culture which he will always be grateful for. (@CAPS3. @NUM3) His home was always filled with life & love. The author said that he would never forget that house or its gracious neighborhood or the many things he learned there about how to love. He would never forget how his parents turned that simple house into a home...",3,3,,3,,,,,,,,,,,,,,,,,,,,,,142,0.75,B
12932,5,The mood in the memoir was in a way sad. The reason why it was kind ave sad is how they came into this country with nothing. They had to live in a @NUM1 bedroom apartment. Even though that they still made it up to being able to make money. They got a better living style too.,1,1,,1,,,,,,,,,,,,,,,,,,,,,,57,0.25,F
12933,5,It seems kind of happy and sad mostly happiness. They were sad because they had to leave everything behind in Cuba.,1,1,,1,,,,,,,,,,,,,,,,,,,,,,21,0.25,F
12934,5,The mood in the passage is @CAPS1. It is @CAPS2 because they can give there child a better life. Next is because Cuba is not a good place to be in. They are @CAPS2 because they get start a new life over. Another reason is they can get Better jobs over hear. They get to live in a @CAPS3 house then @CAPS4. They are @CAPS2 so they can also help other refugees. Finally they are @CAPS2 for other refugees the celebrate there arrival to the country.,2,2,,2,,,,,,,,,,,,,,,,,,,,,,86,0.5,D
12935,5,"Based on the memoir ""Narciso Rodriguez"" by Narciso Rodriguez, the mood could be a lot of things. The mood created by the author in the memoir is a @CAPS2 mood. first of all I know this because in paragraph @NUM1 it said ""... and for wich I am eternally grateful."" also it said ""wich I adore to this Day."" How I know that those where a @CAPS2 moode because if I where to say that it be @CAPS2, also there was nothing saying that @CAPS1 disliked it. Second of all, @CAPS1 would all ways tell his Parents that ""I will always be grateful to my Parents fo thier love and sacrifice."" also told them ""I've often told them of admiration for their strenth and Perseverance. There for the wood of the memoir is those two reasons why it is a @CAPS2 mood that the author created.",3,2,,3,,,,,,,,,,,,,,,,,,,,,,146,0.75,B
12936,5,"There are many ways to describe the mood of the memoir. One way I could describe the memoir is that it makes you fell good about things. I know this because in paragraph @NUM1 it says, ""I will alwase be greatfull for my parents love and sacrifice."" @CAPS1 mood the memoir sets is a warm mood. I know this because in paragraph @NUM2 it says that his houses were he learned the real definition of family. As you can see, there are many ways to describe the mood of the memoir.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,91,0.5,D
12938,5,"In the memoir Narciso Rodriguez from Home: The Blueprints of our Lives, by Narciso Rodriguez the author creates a calm and loving mood. The author first shows a loving mood when he says ""My mother and father had come to this country with such courage, without any knowledge of the language or the culture... to give their children a better life, even though it meant leaving behind their families, friends, and careers in the country they loved. This shows a loving mood because the parents wanted to give their children a better life by moving to american, even though they were leaving alot behind. The author shows a calm mood when he says ""always filled the air with not just scent and music but life and love. It was here where I learned the real definition of ""family"""". This quote puts a calm mood because when you think of filling the air with scents and playing nice music it puts you in a clam relaxed mood. This quote also shows a loving mood as well. This is because it explains her love for her family and that @CAPS1 is proud to call her family a family. All in all the above evidents set the memoirs mood as loving and careing.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,210,0.75,B
12939,5,The author created a mood in the memoir. The mood in the memoir is share with someone even if you don't want to.,0,0,,0,,,,,,,,,,,,,,,,,,,,,,24,0.0,F
12940,5,"In the memoir, Narciso Rodriguez, from Home: the Blueprints of Our Lives, The mood of the author created is Grateful, ""I will always be grateful to my parents for their love and sacrifice"" Narciso says in paragraph @NUM1 first sentence.",2,1,,2,,,,,,,,,,,,,,,,,,,,,,40,0.5,D
12942,5,I believe the author's mood was serouse,0,0,,0,,,,,,,,,,,,,,,,,,,,,,8,0.0,F
12943,5,"The mood the author creates in this memoir is gratitude. The author is very grateful to his parents for all that they have sacrificed for him. For example, they came to the United States from Cuba, without a clue of its customs or language. The authors parent's left behind their careers, their families and friends, just that they can have a better life for their baby. The author's parents let people stay in their home so that they could get back on their feet. The authors gratitude is clearly shown in paragraph six when he says ""I will always be grateful to my parents for their love and sacrifice"" The author clearly states that he is grateful for all that his parents have given him. The author also says that he thinks that what his parents did for him was the ""most courageous thing [that he] could have ever done.""",3,2,,3,,,,,,,,,,,,,,,,,,,,,,152,0.75,B
12944,5,The mood in this memior was happyness. It was happyness because he talks about how much his parents care not only about their family but also friends.,1,1,,1,,,,,,,,,,,,,,,,,,,,,,27,0.25,F
12945,5,"In the memoir, the author emphasized a very specific mood. She greatly emphasized warmth and safety. By warmth, she meant that you were always surrounded by loved ones. It meant something you'll always remember, because it's such a remarkable feeling. By stressing this warmth, it meant that it created memories. The other part of this mood was safety. The explanation of the safety was that you're surrounded by people that care about you, and there's no one to judge you, no one to hurt you, and you're safe from any dangers. I personally love the mood of this story because it's something I long for each @DATE1 down thecape. In conclusion, the mood of the memoir is very clear.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,125,0.5,D
